12	-0.5	-28	550
12	0	-28	550
11.5	0	-28	550
10	0	-28	550
10.5	0	-28	550
10.5	0.5	-28	550
10	0.5	-28	550
10.5	0	-28	550
11	0	-28	550
11	0.5	-28	550
10.5	0.5	-28	550
11	0	-28	550
11.5	0	-28	550
11.5	0.5	-28	550
11	0.5	-28	550
11.5	0	-28	550
12	0	-28	550
12	0.5	-28	550
11.5	0.5	-28	550
10	0.5	-28	550
10.5	0.5	-28	550
10.5	1	-28	550
10	1	-28	550
10.5	0.5	-28	550
11	0.5	-28	550
11	1	-28	550
10.5	1	-28	550
11	0.5	-28	550
11.5	0.5	-28	550
11.5	1	-28	550
11	1	-28	550
11.5	0.5	-28	550
12	0.5	-28	550
12	1	-28	550
11.5	1	-28	550
10	1	-28	550
10.5	1	-28	550
10.5	1.5	-28	550
10	1.5	-28	550
10.5	1	-28	550
11	1	-28	550
11	1.5	-28	550
10.5	1.5	-28	550
11	1	-28	550
11.5	1	-28	550
11.5	1.5	-28	550
11	1.5	-28	550
11.5	1	-28	550
12	1	-28	550
12	1.5	-28	550
11.5	1.5	-28	550
10	1.5	-28	550
10.5	1.5	-28	550
10.5	2	-28	550
10	2	-28	550
10.5	1.5	-28	550
11	1.5	-28	550
11	2	-28	550
10.5	2	-28	550
11	1.5	-28	550
11.5	1.5	-28	550
11.5	2	-28	550
11	2	-28	550
11.5	1.5	-28	550
12	1.5	-28	550
12	2	-28	550
11.5	2	-28	550
10	-1	-30	450
10	-1	-29.5	450
10	-0.5	-29.5	450
10	-0.5	-30	450
10	-1	-29.5	450
10	-1	-29	450
10	-0.5	-29	450
10	-0.5	-29.5	450
10	-1	-29	450
10	-1	-28.5	450
10	-0.5	-28.5	450
10	-0.5	-29	450
10	-1	-28.5	450
10	-1	-28	450
10	-0.5	-28	450
10	-0.5	-28.5	450
10	-0.5	-30	450
10	-0.5	-29.5	450
10	0	-29.5	450
10	0	-30	450
10	-0.5	-29.5	450
10	-0.5	-29	450
10	0	-29	450
10	0	-29.5	450
10	-0.5	-29	450
10	-0.5	-28.5	450
10	0	-28.5	450
10	0	-29	450
10	-0.5	-28.5	450
10	-0.5	-28	450
10	0	-28	450
10	0	-28.5	450
10	0	-30	450
10	0	-29.5	450
10	0.5	-29.5	450
10	0.5	-30	450
10	0	-29.5	450
10	0	-29	450
10	0.5	-29	450
10	0.5	-29.5	450
10	0	-29	450
10	0	-28.5	450
10	0.5	-28.5	450
10	0.5	-29	450
10	0	-28.5	450
10	0	-28	450
10	0.5	-28	450
10	0.5	-28.5	450
10	0.5	-30	450
10	0.5	-29.5	450
10	1	-29.5	450
10	1	-30	450
10	0.5	-29.5	450
10	0.5	-29	450
10	1	-29	450
10	1	-29.5	450
10	0.5	-29	450
10	0.5	-28.5	450
10	1	-28.5	450
10	1	-29	450
10	0.5	-28.5	450
10	0.5	-28	450
10	1	-28	450
10	1	-28.5	450
10	1	-30	450
10	1	-29.5	450
10	1.5	-29.5	450
10	1.5	-30	450
10	1	-29.5	450
10	1	-29	450
10	1.5	-29	450
10	1.5	-29.5	450
10	1	-29	450
10	1	-28.5	450
10	1.5	-28.5	450
10	1.5	-29	450
10	1	-28.5	450
10	1	-28	450
10	1.5	-28	450
10	1.5	-28.5	450
10	1.5	-30	450
10	1.5	-29.5	450
10	2	-29.5	450
10	2	-30	450
10	1.5	-29.5	450
10	1.5	-29	450
10	2	-29	450
10	2	-29.5	450
10	1.5	-29	450
10	1.5	-28.5	450
10	2	-28.5	450
10	2	-29	450
10	1.5	-28.5	450
10	1.5	-28	450
10	2	-28	450
10	2	-28.5	450
12	-1	-30	450
12	-1	-29.5	450
12	-0.5	-29.5	450
12	-0.5	-30	450
12	-1	-29.5	450
12	-1	-29	450
12	-0.5	-29	450
12	-0.5	-29.5	450
12	-1	-29	450
12	-1	-28.5	450
12	-0.5	-28.5	450
12	-0.5	-29	450
12	-1	-28.5	450
12	-1	-28	450
12	-0.5	-28	450
12	-0.5	-28.5	450
12	-0.5	-30	450
12	-0.5	-29.5	450
12	0	-29.5	450
12	0	-30	450
12	-0.5	-29.5	450
12	-0.5	-29	450
12	0	-29	450
12	0	-29.5	450
12	-0.5	-29	450
12	-0.5	-28.5	450
12	0	-28.5	450
12	0	-29	450
12	-0.5	-28.5	450
12	-0.5	-28	450
12	0	-28	450
12	0	-28.5	450
12	0	-30	450
12	0	-29.5	450
12	0.5	-29.5	450
12	0.5	-30	450
12	0	-29.5	450
12	0	-29	450
12	0.5	-29	450
12	0.5	-29.5	450
12	0	-29	450
12	0	-28.5	450
12	0.5	-28.5	450
12	0.5	-29	450
12	0	-28.5	450
12	0	-28	450
12	0.5	-28	450
12	0.5	-28.5	450
12	0.5	-30	450
12	0.5	-29.5	450
12	1	-29.5	450
12	1	-30	450
12	0.5	-29.5	450
12	0.5	-29	450
12	1	-29	450
12	1	-29.5	450
12	0.5	-29	450
12	0.5	-28.5	450
12	1	-28.5	450
12	1	-29	450
12	0.5	-28.5	450
12	0.5	-28	450
12	1	-28	450
12	1	-28.5	450
12	1	-30	450
12	1	-29.5	450
12	1.5	-29.5	450
12	1.5	-30	450
12	1	-29.5	450
12	1	-29	450
12	1.5	-29	450
12	1.5	-29.5	450
12	1	-29	450
12	1	-28.5	450
12	1.5	-28.5	450
12	1.5	-29	450
12	1	-28.5	450
12	1	-28	450
12	1.5	-28	450
12	1.5	-28.5	450
12	1.5	-30	450
12	1.5	-29.5	450
12	2	-29.5	450
12	2	-30	450
12	1.5	-29.5	450
12	1.5	-29	450
12	2	-29	450
12	2	-29.5	450
12	1.5	-29	450
12	1.5	-28.5	450
12	2	-28.5	450
12	2	-29	450
12	1.5	-28.5	450
12	1.5	-28	450
12	2	-28	450
12	2	-28.5	450
0	-1	-40	550
0.5	-1	-40	550
0.5	-0.5	-40	550
0	-0.5	-40	550
0.5	-1	-40	550
1	-1	-40	550
1	-0.5	-40	550
0.5	-0.5	-40	550
1	-1	-40	550
1.5	-1	-40	550
1.5	-0.5	-40	550
1	-0.5	-40	550
1.5	-1	-40	550
2	-1	-40	550
2	-0.5	-40	550
1.5	-0.5	-40	550
0	-0.5	-40	550
0.5	-0.5	-40	550
0.5	0	-40	550
0	0	-40	550
0.5	-0.5	-40	550
1	-0.5	-40	550
1	0	-40	550
0.5	0	-40	550
1	-0.5	-40	550
1.5	-0.5	-40	550
1.5	0	-40	550
1	0	-40	550
1.5	-0.5	-40	550
2	-0.5	-40	550
2	0	-40	550
1.5	0	-40	550
0	0	-40	550
0.5	0	-40	550
0.5	0.5	-40	550
0	0.5	-40	550
0.5	0	-40	550
1	0	-40	550
1	0.5	-40	550
0.5	0.5	-40	550
1	0	-40	550
1.5	0	-40	550
1.5	0.5	-40	550
1	0.5	-40	550
1.5	0	-40	550
2	0	-40	550
2	0.5	-40	550
1.5	0.5	-40	550
0	0.5	-40	550
0.5	0.5	-40	550
0.5	1	-40	550
0	1	-40	550
0.5	0.5	-40	550
1	0.5	-40	550
1	1	-40	550
0.5	1	-40	550
1	0.5	-40	550
1.5	0.5	-40	550
1.5	1	-40	550
1	1	-40	550
1.5	0.5	-40	550
2	0.5	-40	550
2	1	-40	550
1.5	1	-40	550
0	1	-40	550
0.5	1	-40	550
0.5	1.5	-40	550
0	1.5	-40	550
0.5	1	-40	550
1	1	-40	550
1	1.5	-40	550
0.5	1.5	-40	550
1	1	-40	550
1.5	1	-40	550
1.5	1.5	-40	550
1	1.5	-40	550
1.5	1	-40	550
2	1	-40	550
2	1.5	-40	550
1.5	1.5	-40	550
0	1.5	-40	550
0.5	1.5	-40	550
0.5	2	-40	550
0	2	-40	550
0.5	1.5	-40	550
1	1.5	-40	550
1	2	-40	550
0.5	2	-40	550
1	1.5	-40	550
1.5	1.5	-40	550
1.5	2	-40	550
1	2	-40	550
1.5	1.5	-40	550
2	1.5	-40	550
2	2	-40	550
1.5	2	-40	550
0	-1	-38	550
0.5	-1	-38	550
0.5	-0.5	-38	550
0	-0.5	-38	550
0.5	-1	-38	550
1	-1	-38	550
1	-0.5	-38	550
0.5	-0.5	-38	550
1	-1	-38	550
1.5	-1	-38	550
1.5	-0.5	-38	550
1	-0.5	-38	550
1.5	-1	-38	550
2	-1	-38	550
2	-0.5	-38	550
1.5	-0.5	-38	550
0	-0.5	-38	550
0.5	-0.5	-38	550
0.5	0	-38	550
0	0	-38	550
0.5	-0.5	-38	550
1	-0.5	-38	550
1	0	-38	550
0.5	0	-38	550
1	-0.5	-38	550
1.5	-0.5	-38	550
1.5	0	-38	550
1	0	-38	550
1.5	-0.5	-38	550
2	-0.5	-38	550
2	0	-38	550
1.5	0	-38	550
0	0	-38	550
0.5	0	-38	550
0.5	0.5	-38	550
0	0.5	-38	550
0.5	0	-38	550
1	0	-38	550
1	0.5	-38	550
0.5	0.5	-38	550
1	0	-38	550
1.5	0	-38	550
1.5	0.5	-38	550
1	0.5	-38	550
1.5	0	-38	550
2	0	-38	550
2	0.5	-38	550
1.5	0.5	-38	550
0	0.5	-38	550
0.5	0.5	-38	550
0.5	1	-38	550
0	1	-38	550
0.5	0.5	-38	550
1	0.5	-38	550
1	1	-38	550
0.5	1	-38	550
1	0.5	-38	550
1.5	0.5	-38	550
1.5	1	-38	550
1	1	-38	550
1.5	0.5	-38	550
2	0.5	-38	550
2	1	-38	550
1.5	1	-38	550
0	1	-38	550
0.5	1	-38	550
0.5	1.5	-38	550
0	1.5	-38	550
0.5	1	-38	550
1	1	-38	550
1	1.5	-38	550
0.5	1.5	-38	550
1	1	-38	550
1.5	1	-38	550
1.5	1.5	-38	550
1	1.5	-38	550
1.5	1	-38	550
2	1	-38	550
2	1.5	-38	550
1.5	1.5	-38	550
0	1.5	-38	550
0.5	1.5	-38	550
0.5	2	-38	550
0	2	-38	550
0.5	1.5	-38	550
1	1.5	-38	550
1	2	-38	550
0.5	2	-38	550
1	1.5	-38	550
1.5	1.5	-38	550
1.5	2	-38	550
1	2	-38	550
1.5	1.5	-38	550
2	1.5	-38	550
2	2	-38	550
1.5	2	-38	550
0	-1	-40	450
0	-1	-39.5	450
0	-0.5	-39.5	450
0	-0.5	-40	450
0	-1	-39.5	450
0	-1	-39	450
0	-0.5	-39	450
0	-0.5	-39.5	450
0	-1	-39	450
0	-1	-38.5	450
0	-0.5	-38.5	450
0	-0.5	-39	450
0	-1	-38.5	450
0	-1	-38	450
0	-0.5	-38	450
0	-0.5	-38.5	450
0	-0.5	-40	450
0	-0.5	-39.5	450
0	0	-39.5	450
0	0	-40	450
0	-0.5	-39.5	450
0	-0.5	-39	450
0	0	-39	450
0	0	-39.5	450
0	-0.5	-39	450
0	-0.5	-38.5	450
0	0	-38.5	450
0	0	-39	450
0	-0.5	-38.5	450
0	-0.5	-38	450
0	0	-38	450
0	0	-38.5	450
0	0	-40	450
0	0	-39.5	450
0	0.5	-39.5	450
0	0.5	-40	450
0	0	-39.5	450
0	0	-39	450
0	0.5	-39	450
0	0.5	-39.5	450
0	0	-39	450
0	0	-38.5	450
0	0.5	-38.5	450
0	0.5	-39	450
0	0	-38.5	450
0	0	-38	450
0	0.5	-38	450
0	0.5	-38.5	450
0	0.5	-40	450
0	0.5	-39.5	450
0	1	-39.5	450
0	1	-40	450
0	0.5	-39.5	450
0	0.5	-39	450
0	1	-39	450
0	1	-39.5	450
0	0.5	-39	450
0	0.5	-38.5	450
0	1	-38.5	450
0	1	-39	450
0	0.5	-38.5	450
0	0.5	-38	450
0	1	-38	450
0	1	-38.5	450
0	1	-40	450
0	1	-39.5	450
0	1.5	-39.5	450
0	1.5	-40	450
0	1	-39.5	450
0	1	-39	450
0	1.5	-39	450
0	1.5	-39.5	450
0	1	-39	450
0	1	-38.5	450
0	1.5	-38.5	450
0	1.5	-39	450
0	1	-38.5	450
0	1	-38	450
0	1.5	-38	450
0	1.5	-38.5	450
0	1.5	-40	450
0	1.5	-39.5	450
0	2	-39.5	450
0	2	-40	450
0	1.5	-39.5	450
0	1.5	-39	450
0	2	-39	450
0	2	-39.5	450
0	1.5	-39	450
0	1.5	-38.5	450
0	2	-38.5	450
0	2	-39	450
0	1.5	-38.5	450
0	1.5	-38	450
0	2	-38	450
0	2	-38.5	450
2	-1	-40	450
2	-1	-39.5	450
2	-0.5	-39.5	450
2	-0.5	-40	450
2	-1	-39.5	450
2	-1	-39	450
2	-0.5	-39	450
2	-0.5	-39.5	450
2	-1	-39	450
2	-1	-38.5	450
2	-0.5	-38.5	450
2	-0.5	-39	450
2	-1	-38.5	450
2	-1	-38	450
2	-0.5	-38	450
2	-0.5	-38.5	450
2	-0.5	-40	450
2	-0.5	-39.5	450
2	0	-39.5	450
2	0	-40	450
2	-0.5	-39.5	450
2	-0.5	-39	450
2	0	-39	450
2	0	-39.5	450
2	-0.5	-39	450
2	-0.5	-38.5	450
2	0	-38.5	450
2	0	-39	450
2	-0.5	-38.5	450
2	-0.5	-38	450
2	0	-38	450
2	0	-38.5	450
2	0	-40	450
2	0	-39.5	450
2	0.5	-39.5	450
2	0.5	-40	450
2	0	-39.5	450
2	0	-39	450
2	0.5	-39	450
2	0.5	-39.5	450
2	0	-39	450
2	0	-38.5	450
2	0.5	-38.5	450
2	0.5	-39	450
2	0	-38.5	450
2	0	-38	450
2	0.5	-38	450
2	0.5	-38.5	450
2	0.5	-40	450
2	0.5	-39.5	450
2	1	-39.5	450
2	1	-40	450
2	0.5	-39.5	450
2	0.5	-39	450
2	1	-39	450
2	1	-39.5	450
2	0.5	-39	450
2	0.5	-38.5	450
2	1	-38.5	450
2	1	-39	450
2	0.5	-38.5	450
2	0.5	-38	450
2	1	-38	450
2	1	-38.5	450
2	1	-40	450
2	1	-39.5	450
2	1.5	-39.5	450
2	1.5	-40	450
2	1	-39.5	450
2	1	-39	450
2	1.5	-39	450
2	1.5	-39.5	450
2	1	-39	450
2	1	-38.5	450
2	1.5	-38.5	450
2	1.5	-39	450
2	1	-38.5	450
2	1	-38	450
2	1.5	-38	450
2	1.5	-38.5	450
2	1.5	-40	450
2	1.5	-39.5	450
2	2	-39.5	450
2	2	-40	450
2	1.5	-39.5	450
2	1.5	-39	450
2	2	-39	450
2	2	-39.5	450
2	1.5	-39	450
2	1.5	-38.5	450
2	2	-38.5	450
2	2	-39	450
2	1.5	-38.5	450
2	1.5	-38	450
2	2	-38	450
2	2	-38.5	450
-10	-1	-30	550
-9.5	-1	-30	550
-9.5	-0.5	-30	550
-10	-0.5	-30	550
-9.5	-1	-30	550
-9	-1	-30	550
-9	-0.5	-30	550
-9.5	-0.5	-30	550
-9	-1	-30	550
-8.5	-1	-30	550
-8.5	-0.5	-30	550
-9	-0.5	-30	550
-8.5	-1	-30	550
-8	-1	-30	550
-8	-0.5	-30	550
-8.5	-0.5	-30	550
-10	-0.5	-30	550
-9.5	-0.5	-30	550
-9.5	0	-30	550
-10	0	-30	550
-9.5	-0.5	-30	550
-9	-0.5	-30	550
-9	0	-30	550
-9.5	0	-30	550
-9	-0.5	-30	550
-8.5	-0.5	-30	550
-8.5	0	-30	550
-9	0	-30	550
-8.5	-0.5	-30	550
-8	-0.5	-30	550
-8	0	-30	550
-8.5	0	-30	550
-10	0	-30	550
-9.5	0	-30	550
-9.5	0.5	-30	550
-10	0.5	-30	550
-9.5	0	-30	550
-9	0	-30	550
-9	0.5	-30	550
-9.5	0.5	-30	550
-9	0	-30	550
-8.5	0	-30	550
-8.5	0.5	-30	550
-9	0.5	-30	550
-8.5	0	-30	550
-8	0	-30	550
-8	0.5	-30	550
-8.5	0.5	-30	550
-10	0.5	-30	550
-9.5	0.5	-30	550
-9.5	1	-30	550
-10	1	-30	550
-9.5	0.5	-30	550
-9	0.5	-30	550
-9	1	-30	550
-9.5	1	-30	550
-9	0.5	-30	550
-8.5	0.5	-30	550
-8.5	1	-30	550
-9	1	-30	550
-8.5	0.5	-30	550
-8	0.5	-30	550
-8	1	-30	550
-8.5	1	-30	550
-10	1	-30	550
-9.5	1	-30	550
-9.5	1.5	-30	550
-10	1.5	-30	550
-9.5	1	-30	550
-9	1	-30	550
-9	1.5	-30	550
-9.5	1.5	-30	550
-9	1	-30	550
-8.5	1	-30	550
-8.5	1.5	-30	550
-9	1.5	-30	550
-8.5	1	-30	550
-8	1	-30	550
-8	1.5	-30	550
-8.5	1.5	-30	550
-10	1.5	-30	550
-9.5	1.5	-30	550
-9.5	2	-30	550
-10	2	-30	550
-9.5	1.5	-30	550
-9	1.5	-30	550
-9	2	-30	550
-9.5	2	-30	550
-9	1.5	-30	550
-8.5	1.5	-30	550
-8.5	2	-30	550
-9	2	-30	550
-8.5	1.5	-30	550
-8	1.5	-30	550
-8	2	-30	550
-8.5	2	-30	550
-10	-1	-28	550
-9.5	-1	-28	550
-9.5	-0.5	-28	550
-10	-0.5	-28	550
-9.5	-1	-28	550
-9	-1	-28	550
-9	-0.5	-28	550
-9.5	-0.5	-28	550
-9	-1	-28	550
-8.5	-1	-28	550
-8.5	-0.5	-28	550
-9	-0.5	-28	550
-8.5	-1	-28	550
-8	-1	-28	550
-8	-0.5	-28	550
-8.5	-0.5	-28	550
-10	-0.5	-28	550
-9.5	-0.5	-28	550
-9.5	0	-28	550
-10	0	-28	550
-9.5	-0.5	-28	550
-9	-0.5	-28	550
-9	0	-28	550
-9.5	0	-28	550
-9	-0.5	-28	550
-8.5	-0.5	-28	550
-8.5	0	-28	550
-9	0	-28	550
-8.5	-0.5	-28	550
-8	-0.5	-28	550
-8	0	-28	550
-8.5	0	-28	550
-10	0	-28	550
-9.5	0	-28	550
-9.5	0.5	-28	550
-10	0.5	-28	550
-9.5	0	-28	550
-9	0	-28	550
-9	0.5	-28	550
-9.5	0.5	-28	550
-9	0	-28	550
-8.5	0	-28	550
-8.5	0.5	-28	550
-9	0.5	-28	550
-8.5	0	-28	550
-8	0	-28	550
-8	0.5	-28	550
-8.5	0.5	-28	550
-10	0.5	-28	550
-9.5	0.5	-28	550
-9.5	1	-28	550
-10	1	-28	550
-9.5	0.5	-28	550
-9	0.5	-28	550
-9	1	-28	550
-9.5	1	-28	550
-9	0.5	-28	550
-8.5	0.5	-28	550
-8.5	1	-28	550
-9	1	-28	550
-8.5	0.5	-28	550
-8	0.5	-28	550
-8	1	-28	550
-8.5	1	-28	550
-10	1	-28	550
-9.5	1	-28	550
-9.5	1.5	-28	550
-10	1.5	-28	550
-9.5	1	-28	550
-9	1	-28	550
-9	1.5	-28	550
-9.5	1.5	-28	550
-9	1	-28	550
-8.5	1	-28	550
-8.5	1.5	-28	550
-9	1.5	-28	550
-8.5	1	-28	550
-8	1	-28	550
-8	1.5	-28	550
-8.5	1.5	-28	550
-10	1.5	-28	550
-9.5	1.5	-28	550
-9.5	2	-28	550
-10	2	-28	550
-9.5	1.5	-28	550
-9	1.5	-28	550
-9	2	-28	550
-9.5	2	-28	550
-9	1.5	-28	550
-8.5	1.5	-28	550
-8.5	2	-28	550
-9	2	-28	550
-8.5	1.5	-28	550
-8	1.5	-28	550
-8	2	-28	550
-8.5	2	-28	550
-10	-1	-30	450
-10	-1	-29.5	450
-10	-0.5	-29.5	450
-10	-0.5	-30	450
-10	-1	-29.5	450
-10	-1	-29	450
-10	-0.5	-29	450
-10	-0.5	-29.5	450
-10	-1	-29	450
-10	-1	-28.5	450
-10	-0.5	-28.5	450
-10	-0.5	-29	450
-10	-1	-28.5	450
-10	-1	-28	450
-10	-0.5	-28	450
-10	-0.5	-28.5	450
-10	-0.5	-30	450
-10	-0.5	-29.5	450
-10	0	-29.5	450
-10	0	-30	450
-10	-0.5	-29.5	450
-10	-0.5	-29	450
-10	0	-29	450
-10	0	-29.5	450
-10	-0.5	-29	450
-10	-0.5	-28.5	450
-10	0	-28.5	450
-10	0	-29	450
-10	-0.5	-28.5	450
-10	-0.5	-28	450
-10	0	-28	450
-10	0	-28.5	450
-10	0	-30	450
-10	0	-29.5	450
-10	0.5	-29.5	450
-10	0.5	-30	450
-10	0	-29.5	450
-10	0	-29	450
-10	0.5	-29	450
-10	0.5	-29.5	450
-10	0	-29	450
-10	0	-28.5	450
-10	0.5	-28.5	450
-10	0.5	-29	450
-10	0	-28.5	450
-10	0	-28	450
-10	0.5	-28	450
-10	0.5	-28.5	450
-10	0.5	-30	450
-10	0.5	-29.5	450
-10	1	-29.5	450
-10	1	-30	450
-10	0.5	-29.5	450
-10	0.5	-29	450
-10	1	-29	450
-10	1	-29.5	450
-10	0.5	-29	450
-10	0.5	-28.5	450
-10	1	-28.5	450
-10	1	-29	450
-10	0.5	-28.5	450
-10	0.5	-28	450
-10	1	-28	450
-10	1	-28.5	450
-10	1	-30	450
-10	1	-29.5	450
-10	1.5	-29.5	450
-10	1.5	-30	450
-10	1	-29.5	450
-10	1	-29	450
-10	1.5	-29	450
-10	1.5	-29.5	450
-10	1	-29	450
-10	1	-28.5	450
-10	1.5	-28.5	450
-10	1.5	-29	450
-10	1	-28.5	450
-10	1	-28	450
-10	1.5	-28	450
-10	1.5	-28.5	450
-10	1.5	-30	450
-10	1.5	-29.5	450
-10	2	-29.5	450
-10	2	-30	450
-10	1.5	-29.5	450
-10	1.5	-29	450
-10	2	-29	450
-10	2	-29.5	450
-10	1.5	-29	450
-10	1.5	-28.5	450
-10	2	-28.5	450
-10	2	-29	450
-10	1.5	-28.5	450
-10	1.5	-28	450
-10	2	-28	450
-10	2	-28.5	450
-8	-1	-30	450
-8	-1	-29.5	450
-8	-0.5	-29.5	450
-8	-0.5	-30	450
-8	-1	-29.5	450
-8	-1	-29	450
-8	-0.5	-29	450
-8	-0.5	-29.5	450
-8	-1	-29	450
-8	-1	-28.5	450
-8	-0.5	-28.5	450
-8	-0.5	-29	450
-8	-1	-28.5	450
-8	-1	-28	450
-8	-0.5	-28	450
-8	-0.5	-28.5	450
-8	-0.5	-30	450
-8	-0.5	-29.5	450
-8	0	-29.5	450
-8	0	-30	450
-8	-0.5	-29.5	450
-8	-0.5	-29	450
-8	0	-29	450
-8	0	-29.5	450
-8	-0.5	-29	450
-8	-0.5	-28.5	450
-8	0	-28.5	450
-8	0	-29	450
-8	-0.5	-28.5	450
-8	-0.5	-28	450
-8	0	-28	450
-8	0	-28.5	450
-8	0	-30	450
-8	0	-29.5	450
-8	0.5	-29.5	450
-8	0.5	-30	450
-8	0	-29.5	450
-8	0	-29	450
-8	0.5	-29	450
-8	0.5	-29.5	450
-8	0	-29	450
-8	0	-28.5	450
-8	0.5	-28.5	450
-8	0.5	-29	450
-8	0	-28.5	450
-8	0	-28	450
-8	0.5	-28	450
-8	0.5	-28.5	450
-8	0.5	-30	450
-8	0.5	-29.5	450
-8	1	-29.5	450
-8	1	-30	450
-8	0.5	-29.5	450
-8	0.5	-29	450
-8	1	-29	450
-8	1	-29.5	450
-8	0.5	-29	450
-8	0.5	-28.5	450
-8	1	-28.5	450
-8	1	-29	450
-8	0.5	-28.5	450
-8	0.5	-28	450
-8	1	-28	450
-8	1	-28.5	450
-8	1	-30	450
-8	1	-29.5	450
-8	1.5	-29.5	450
-8	1.5	-30	450
-8	1	-29.5	450
-8	1	-29	450
-8	1.5	-29	450
-8	1.5	-29.5	450
-8	1	-29	450
-8	1	-28.5	450
-8	1.5	-28.5	450
-8	1.5	-29	450
-8	1	-28.5	450
-8	1	-28	450
-8	1.5	-28	450
-8	1.5	-28.5	450
-8	1.5	-30	450
-8	1.5	-29.5	450
-8	2	-29.5	450
-8	2	-30	450
-8	1.5	-29.5	450
-8	1.5	-29	450
-8	2	-29	450
-8	2	-29.5	450
-8	1.5	-29	450
-8	1.5	-28.5	450
-8	2	-28.5	450
-8	2	-29	450
-8	1.5	-28.5	450
-8	1.5	-28	450
-8	2	-28	450
-8	2	-28.5	450
-20	-1	-20	550
-19.5	-1	-20	550
-19.5	-0.5	-20	550
-20	-0.5	-20	550
-19.5	-1	-20	550
-19	-1	-20	550
-19	-0.5	-20	550
-19.5	-0.5	-20	550
-19	-1	-20	550
-18.5	-1	-20	550
-18.5	-0.5	-20	550
-19	-0.5	-20	550
-18.5	-1	-20	550
-18	-1	-20	550
-18	-0.5	-20	550
-18.5	-0.5	-20	550
-20	-0.5	-20	550
-19.5	-0.5	-20	550
-19.5	0	-20	550
-20	0	-20	550
-19.5	-0.5	-20	550
-19	-0.5	-20	550
-19	0	-20	550
-19.5	0	-20	550
-19	-0.5	-20	550
-18.5	-0.5	-20	550
-18.5	0	-20	550
-19	0	-20	550
-18.5	-0.5	-20	550
-18	-0.5	-20	550
-18	0	-20	550
-18.5	0	-20	550
-20	0	-20	550
-19.5	0	-20	550
-19.5	0.5	-20	550
-20	0.5	-20	550
-19.5	0	-20	550
-19	0	-20	550
-19	0.5	-20	550
-19.5	0.5	-20	550
-19	0	-20	550
-18.5	0	-20	550
-18.5	0.5	-20	550
-19	0.5	-20	550
-18.5	0	-20	550
-18	0	-20	550
-18	0.5	-20	550
-18.5	0.5	-20	550
-20	0.5	-20	550
-19.5	0.5	-20	550
-19.5	1	-20	550
-20	1	-20	550
-19.5	0.5	-20	550
-19	0.5	-20	550
-19	1	-20	550
-19.5	1	-20	550
-19	0.5	-20	550
-18.5	0.5	-20	550
-18.5	1	-20	550
-19	1	-20	550
-18.5	0.5	-20	550
-18	0.5	-20	550
-18	1	-20	550
-18.5	1	-20	550
-20	1	-20	550
-19.5	1	-20	550
-19.5	1.5	-20	550
-20	1.5	-20	550
-19.5	1	-20	550
-19	1	-20	550
-19	1.5	-20	550
-19.5	1.5	-20	550
-19	1	-20	550
-18.5	1	-20	550
-18.5	1.5	-20	550
-19	1.5	-20	550
-18.5	1	-20	550
-18	1	-20	550
-18	1.5	-20	550
-18.5	1.5	-20	550
-20	1.5	-20	550
-19.5	1.5	-20	550
-19.5	2	-20	550
-20	2	-20	550
-19.5	1.5	-20	550
-19	1.5	-20	550
-19	2	-20	550
-19.5	2	-20	550
-19	1.5	-20	550
-18.5	1.5	-20	550
-18.5	2	-20	550
-19	2	-20	550
-18.5	1.5	-20	550
-18	1.5	-20	550
-18	2	-20	550
-18.5	2	-20	550
-20	-1	-18	550
-19.5	-1	-18	550
-19.5	-0.5	-18	550
-20	-0.5	-18	550
-19.5	-1	-18	550
-19	-1	-18	550
-19	-0.5	-18	550
-19.5	-0.5	-18	550
-19	-1	-18	550
-18.5	-1	-18	550
-18.5	-0.5	-18	550
-19	-0.5	-18	550
-18.5	-1	-18	550
-18	-1	-18	550
-18	-0.5	-18	550
-18.5	-0.5	-18	550
-20	-0.5	-18	550
-19.5	-0.5	-18	550
-19.5	0	-18	550
-20	0	-18	550
-19.5	-0.5	-18	550
-19	-0.5	-18	550
-19	0	-18	550
-19.5	0	-18	550
-19	-0.5	-18	550
-18.5	-0.5	-18	550
-18.5	0	-18	550
-19	0	-18	550
-18.5	-0.5	-18	550
-18	-0.5	-18	550
-18	0	-18	550
-18.5	0	-18	550
-20	0	-18	550
-19.5	0	-18	550
-19.5	0.5	-18	550
-20	0.5	-18	550
-19.5	0	-18	550
-19	0	-18	550
-19	0.5	-18	550
-19.5	0.5	-18	550
-19	0	-18	550
-18.5	0	-18	550
-18.5	0.5	-18	550
-19	0.5	-18	550
-18.5	0	-18	550
-18	0	-18	550
-18	0.5	-18	550
-18.5	0.5	-18	550
-20	0.5	-18	550
-19.5	0.5	-18	550
-19.5	1	-18	550
-20	1	-18	550
-19.5	0.5	-18	550
-19	0.5	-18	550
-19	1	-18	550
-19.5	1	-18	550
-19	0.5	-18	550
-18.5	0.5	-18	550
-18.5	1	-18	550
-19	1	-18	550
-18.5	0.5	-18	550
-18	0.5	-18	550
-18	1	-18	550
-18.5	1	-18	550
-20	1	-18	550
-19.5	1	-18	550
-19.5	1.5	-18	550
-20	1.5	-18	550
-19.5	1	-18	550
-19	1	-18	550
-19	1.5	-18	550
-19.5	1.5	-18	550
-19	1	-18	550
